video,utt.num,time.coder1,time.coder2,time.coder3,time.agg,time.agg.adj,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A17,31,348,343,342,342.5,86.5,can you put your hand in there,dog pig,pig,child,pig,,pig,dog
A17,32,349,,345,347,91,yeah,dog pig,,child,pig,,pig,dog pig
A17,33,350,,346,348,92,now you can make the pig go too,dog pig,pig,child,pig,,pig,dog pig
A17,34,355,349,349,349,93,yeah,dog pig,,dog,dog,,dog,dog pig
A17,35,357,354,353,353.5,97.5,look at you,dog pig,,child,,,pig,pig
A17,36,360,357,355,356,100,youre doing that awfully well,dog pig,,child,,,pig,pig
A17,37,361,359,359,359,103,yeah,dog pig,,child,,,pig,pig
A17,38,369,,365,367,111,yeah,dog pig,,child,,,mom,pig
A17,39,370,,368,369,113,well hi mr pig,dog pig,pig,pig,pig,,pig,pig
A17,40,373,371,371,371,115,hi,dog pig,,dog,dog,,pig,pig
A17,41,375,,372,373.5,117.5,theres mr doggy,dog pig,dog,dog,dog,,pig,pig
A17,42,379,,375,377,121,oh you want me to do it,dog pig,,pig,pig,,pig,pig
A17,43,383,383,379,383,127,yes thats a very curious thing on my sweater isnt it,dog pig,,child,pig,,mom,
A17,44,385,,383,384,128,its a microphone,dog pig,,child,pig,,mom,
A17,45,388,385,,386.5,130.5,make the pig go too,dog pig,pig,child,pig,,mom,
A17,46,389,387,384,388,132,you havent seen one of those before have you,dog pig,,child,pig,,mom,
A17,47,405,,389,397,141,it picks up my sound and helps them record it,,,child,pig,,,
A17,48,410,,405,407.5,151.5,did you like that,pig,,child,pig,,pig
A17,49,423,411,410,410.5,154.5,what are you looking for kate,pig,,child,pig,,mom
A17,50,427,425,422,426,170,they put the truck and the car away but you still have the dog to play with,dog pig,dog truck car,dog,dog pig,,dog
A17,51,430,,427,428.5,172.5,not interested in the dog huh,dog pig,dog,child,dog pig,,dog
A17,52,431,430,429,430.5,174.5,can you dance with the dog,dog,dog,child,dog pig,,dog
A17,53,435,433,432,432.5,176.5,can you dance with the dog,dog,dog,child,dog pig,,dog
A17,54,448,,434,441,185,no youre going to be shy ok,,,child,dog pig,,
A17,55,452,448,446,447,191,do you want to take the dog for a ride in the rocking chair,,dog,child,dog pig,,mom
A17,56,455,454,451,454.5,198.5,why dont you bring the rocking chair over and the dog can ride in the rocking chair,,dog,child,pig,,mom
A17,57,462,455,454,454.5,198.5,would you like that,,,child,pig,,mom
A17,58,477,463,462,462.5,206.5,that camera is just,,,,pig,,
A17,59,479,,476,477.5,221.5,oh you want to throw it,dog pig,,child,pig,,
A17,60,489,,479,484,228,why are you throwing it,dog pig,,child,pig,,
A17,61,492,,489,490.5,234.5,youre going to sit with me,,,child,child,,
A17,62,493,492,492,492,236,yeah,,,,child,,
A17,63,498,,494,496,240,can you rock the the the pig in the rocking chair,pig dog,pig,child,,pig,pig
A17,64,503,499,498,498.5,242.5,i betcha the pig would like to take a ride,pig dog,pig,child,,,pig,
A17,65,510,,509,509.5,253.5,oh,pig,,,,,pig,pig
A17,66,515,,512,513.5,257.5,yeah,pig,,,,,pig,pig
A17,67,522,,517,519.5,263.5,oh really,pig,,,,,pig,pig
A17,68,523,522,521,522.5,266.5,let me see if i can find it,pig,pig,child,,,,pig
A17,69,525,524,522,524.5,268.5,let me try to see if i can make this pig squeak,pig,pig,child,,,mom,pig
A17,70,539,525,525,525,269,i bet youd like that,pig,,pig,pig,,pig,
A17,71,543,,539,541,285,you want to do that,pig dog,,child,dog pig,,dog,
A17,72,547,,542,544.5,288.5,harder honey,pig dog,,dog,pig,,dog,dog
A17,73,551,546,545,545.5,289.5,not quite hard enough huh,pig dog,,dog,dog pig,,dog,dog
A17,74,556,552,551,551.5,295.5,hi,pig dog,,child,pig,,pig,
A17,75,559,556,555,555.5,299.5,tickle tickle tickle tickle tickle tickle tickle,pig dog,,child,pig,,,
A17,76,560,559,558,559.5,303.5,there now i can make him squeak,pig,pig,child,pig,,,
A17,77,561,560,560,560,304,yeah,pig,,child,pig,,,
A17,78,562,,561,561.5,305.5,yeah,pig,,child,pig,,,
A17,79,564,,563,563.5,307.5,tickle tickle tickle,pig,,child,pig,,pig,
A17,80,566,565,564,565.5,309.5,tickle tickle tickle,pig,,child,pig,,pig,
A17,81,569,566,566,566,310,where do we tickle,pig,,child,pig,,,
A17,82,570,569,569,569,313,we tickle tummies,pig dog,,child,pig,,pig,
A17,83,573,571,570,570.5,314.5,dont we,pig dog,,child,pig,,pig,
A17,84,575,,572,573.5,317.5,yeah we tickle tummies,pig dog,,child,pig,,pig,
A17,85,580,576,574,575,319,what can you tell me what sound a dog makes,pig dog,dog,child,dog pig,,dog,
A17,86,582,,579,580.5,324.5,ruff ruff yes,pig dog,,child,dog pig,,dog,
A17,87,586,,582,584,328,you dont want the dog,pig dog,dog,dog,pig,,dog,
A17,88,587,585,585,585,329,you dont want the dog,pig dog,dog,dog,pig,,dog,dog
A17,89,589,,587,588,332,its a nice dog,pig dog,dog,child,pig,,dog,dog
A17,90,590,,588,589,333,is that his nose,pig dog,dog,dog,pig,,dog,dog
A17,91,593,,589,591,335,can you point to the dogs eye,pig dog,dog,dog,pig,,dog,dog
A17,92,595,,593,594,338,thats very good,pig dog,,dog,pig,,dog,dog
A17,93,600,595,594,594.5,338.5,now show me the dogs ears,pig dog,dog,dog,pig,,dog,dog
A17,94,602,,600,601,345,thats very good,pig dog,,dog,pig,,dog,dog
A17,95,606,,601,603.5,347.5,now can you touch the dogs feet,pig dog,dog,dog,pig,,dog,dog
A17,96,609,,606,607.5,351.5,thats it,pig dog,,dog,pig,,dog,dog
A17,97,611,609,607,610,354,those are his feet,pig dog,dog,dog,pig,dog,dog,dog
A17,98,615,611,609,610,354,we teach we call them paws when theyre on the dog,pig dog,dog,dog,pig,,dog,dog
A17,99,616,,613,614.5,358.5,do you know what this is,pig dog,dog,dog,dog pig,,dog,dog
A17,100,620,615,615,615,359,this is the tail,pig dog,dog,dog,dog pig,,dog,dog
A17,101,625,622,617,623.5,367.5,doggies and pigs and cats have tails but we dont have tails,pig dog,dog pig,child,pig,,dog,dog
A17,102,629,626,624,625,369,this is the dogs tail and when hes happy he wags it,pig dog,dog,child,dog pig,,dog,dog
A17,103,630,,628,629,373,yeah,pig dog,,dog,pig,,dog,dog
A17,104,634,631,630,630.5,374.5,can you can you show me the pigs tail,pig dog,pig,pig,pig,,dog,dog
A17,105,636,632,634,635,379,thats the dogs nose,pig dog,dog,child,pig,,dog,dog
A17,106,640,,635,637.5,381.5,can you show me the pigs thats it thats the pigs tail,pig dog,pig,pig,pig,,pig,dog
A17,107,642,640,639,639.5,383.5,can you show me the pigs nose,pig dog,pig,child,pig,,pig,dog
A17,108,647,,642,644.5,388.5,thats a very different nose isnt it its all pushed in its a snout,pig dog,pig,child,pig,pig,pig,dog pig
A17,109,650,648,647,647.5,391.5,can you show me the pigs eyes,pig dog,pig,child,pig,,pig,dog pig
A17,110,652,651,650,651.5,395.5,thats the nose silly one,pig dog,pig,child,pig,,pig,dog pig
A17,111,657,,652,654.5,398.5,that very good,pig dog,,child,pig,,pig,dog pig
A17,112,660,,657,658.5,402.5,thats a microphone,pig dog,,,pig,,,dog
A17,113,662,662,660,662,406,yeah thats a microphone,pig dog,,child,pig,,,dog
A17,114,666,,661,663.5,407.5,can you show me the pigs ears,pig dog,pig,child,pig,,,dog
A17,115,669,,666,667.5,411.5,very good,pig dog,,child,pig,,pig,dog pig
A17,116,671,,667,669,413,can you show me your ears,pig dog,,child,pig,,pig,dog pig
A17,117,675,670,670,670,414,very good,pig dog,,child,pig,,pig,dog
A17,118,679,,672,675.5,419.5,uh huh,pig dog,,pig,pig,,pig,dog pig
A17,119,681,680,679,680.5,424.5,thats a snout,pig dog,pig,child,pig,,pig,dog pig
A17,120,682,,681,681.5,425.5,and the pigs mouth is under here,pig dog,pig,pig,pig,pig,pig,dog pig
A17,121,687,684,682,683,427,can you show me the doggys mouth,pig dog,dog,dog,pig,,pig,dog
A17,122,690,,687,688.5,432.5,yeah its its under the nose there isnt it,pig dog,dog,dog,pig,dog,dog,dog
A17,123,691,690,689,690.5,434.5,its hard to see,pig dog,dog,child,pig,dog,dog,dog
A17,124,693,691,690,690.5,434.5,wheres your mouth,pig dog,,child,pig,,dog,dog
A17,125,695,693,692,692.5,436.5,very good,pig dog,,child,pig,,mom,dog
A17,126,696,,693,694.5,438.5,do you have teeth in your mouth,,,child,pig,,,dog
A17,127,698,697,697,697,441,you do,,,child,pig,,,dog
A17,128,699,698,698,698,442,can you show me your tongue,,,child,pig,,,dog
A17,129,702,701,700,701.5,445.5,very good,,,child,pig,,mom,dog
A17,130,703,,702,702.5,446.5,yes,,,child,pig,,,dog
A17,131,705,,703,704,448,you want a hug,,,,child pig,,,dog
A17,132,707,706,704,706.5,450.5,you can have a hug,,,,child pig,,,dog
A17,133,709,,706,707.5,451.5,and a kiss too,,,child,child pig,,,dog
A17,134,712,,708,710,454,thats a microphone,,,child,child pig,,,dog
A17,135,718,712,711,711.5,455.5,thats very interesting isnt it,,,child,child pig,,,dog
A17,136,720,715,718,719,463,look at that pig,pig dog,pig,pig,child pig,,,dog pig
A17,137,725,721,719,720,464,oh theyre going to give you some more things to play with here,pig dog box brush,box brush,box brush,child,,box brush,dog pig
A17,138,730,,725,727.5,471.5,oh boy,pig dog box brush,,child,child,,box brush,dog pig
A17,139,732,730,730,730,474,go to it,pig dog box brush,,brush,child,,brush,pig
A17,140,735,,732,733.5,477.5,you like brushes dont you,pig dog box brush,brush,brush,,,brush,mom
A17,141,736,735,734,735.5,479.5,go,pig dog box brush,,brush,,,,mom
A17,142,738,737,735,737.5,481.5,go ahead you can pick up the brush,pig dog box brush,brush,child,,,,mom
A17,143,744,739,738,738.5,482.5,you neednt be shy,dog box brush,,child,,,box,
A17,144,747,,743,745,489,thats a box isnt it,pig dog box brush,box,box,,,box,box
A17,145,750,747,747,747,491,yes,pig dog box brush,,box,,,box,box
A17,146,754,750,749,749.5,493.5,and this is a brush too isnt it,box brush,brush,brush,brush,,brush,box
A17,147,758,756,754,757,501,its a blue brush with blue and white bristles,box brush,brush,brush,,brush,brush,box brush
A17,148,761,759,758,758.5,502.5,this is a white box,box brush,box,box,,box,box,box brush
A17,149,764,,759,761.5,505.5,you love boxes dont you,box brush,box,child,,,box,box brush
A17,150,769,,763,766,510,do you think the brushll fit in that box,box brush,brush box,child,,,brush,box brush
A17,151,782,769,769,769,513,hmmm,box brush,,box,,,brush,box brush
A17,152,783,,782,782.5,526.5,very good,box brush,,brush,,,brush,brush
A17,153,786,784,783,783.5,527.5,its a little big for the box though isnt it,box brush,box brush,brush,,,box,box
A17,154,790,787,785,786,530,but you can sort of take a stab at it cant you,box brush,,box,brush,,box,box
A17,155,795,790,788,789,533,what do we do with brushes,box brush,brush,child,,,brush,box
A17,156,798,796,795,795.5,539.5,we scrub things with brushes dont we,box brush,brush,child,,,brush,box brush
A17,157,799,,797,798,542,can you scrub your chair with the brush,box brush,brush,child,,,brush,box brush
A17,158,803,801,801,801,545,yeah,box brush,,brush,,,brush,box brush
A17,159,808,,802,805,549,look if you turn it this way it works better it makes a nice sound too,box brush,brush,brush,brush,,brush,box brush
A17,160,810,807,806,806.5,550.5,would you like to do that,box brush,,child,,,brush,box brush
A17,161,811,810,809,810.5,554.5,yes,box brush,,child,,,,box brush
A17,162,815,,810,812.5,556.5,youre making a great sound huh,box brush,,child,child,,,box brush
A17,163,820,,813,816.5,560.5,we scrub things with brushes huh,box brush,brush,box,child,,box,box brush
A17,164,822,820,819,819.5,563.5,thats not quite right is it,box brush,,box,child,,box,box brush
A17,165,825,822,821,821.5,565.5,can i show you something,box brush,,box,child box,,box,box brush
A17,166,828,825,823,824,568,if we turn it this way it will fit,box brush,box,box,box,,box,box brush
A17,167,830,828,827,827.5,571.5,there,box brush,,box,box,,box,box brush
A17,168,835,830,829,829.5,573.5,are you going to scrub,brush,,brush,,,brush,brush
A17,169,838,836,834,837,581,do we also brush our hair with a brush,brush,brush,child,,,brush,brush
A17,170,839,838,838,838,582,yes,brush,,child,,,,brush
A17,171,855,,838,846.5,590.5,thats very good,brush,,child,,,,brush
A17,172,858,,854,856,600,those are bristles,brush,brush,brush,,,brush,brush
A17,173,861,858,856,857,601,theyre kind of stiff arent they,brush,brush,brush,brush,,brush,brush
A17,174,864,861,859,860,604,thats why brushes work so well is the bristles are stiff,brush,brush,brush,brush,,brush,brush
A17,175,866,,864,865,609,yeah,brush,,brush,brush,,,brush
A17,176,868,866,865,865.5,609.5,this actually isnt a hair brush is it,brush,brush,child,brush,,,
A17,177,871,868,867,867.5,611.5,but it works pretty well on your hair,brush,brush,child,brush,,,
A17,178,875,872,870,871,615,this is a brush for scrubbing vegetables and potatoes,brush,brush,brush,brush,,brush,brush
A17,179,878,876,875,875.5,619.5,maybe the sink,brush,brush,child,,,brush,brush
A17,180,882,879,878,878.5,622.5,you like to scrub the sink dont you,brush,,child,child,,brush,brush
A17,181,884,882,881,881.5,625.5,mhmmm,brush,,brush,child,,brush,brush
A17,182,885,885,883,885,629,thats thats probably for scrapping things,brush,brush,brush,child,brush,brush,brush
A17,183,891,892,891,891,635,and this is a hook for hanging it up,brush,brush,brush,child brush,,brush,
A17,184,893,,894,893.5,637.5,like that,brush,,brush,child brush,,brush,
A17,185,904,,895,899.5,643.5,on a hook,brush,,child,child brush,,brush,
A17,186,908,,903,905.5,649.5,thats the way we do it,brush,,child,child,,brush,brush
A17,187,917,910,907,908.5,652.5,your finger becomes a nice little hook doesnt it,brush,,child,child,,brush,brush
A17,188,920,917,916,916.5,660.5,mhmm,brush,,brush,child,,,brush
A17,189,925,,918,921.5,665.5,can you scrub the box do you think,box brush,box,box,box,,box,brush
A17,190,927,,923,925,669,let me show you something,box brush,,brush,box brush,,box,
A17,191,928,326,926,927,671,you can go like this,box brush,,brush,box brush,,box,
A17,192,932,328,927,929.5,673.5,now can you try that,box brush,,brush,box brush,,box,
A17,193,935,331,929,932,676,close your fingers around that and now,box brush,brush,child,child box,,box,brush
A17,194,938,334,934,936,680,thats the way,box brush,,child,child box,,box,brush
A17,195,951,336,936,943.5,687.5,yeah,box brush,,child,child box,,,brush
A17,196,952,351,950,951,695,yeah,,,child,child,,,
A17,197,960,952,951,951.5,695.5,are you bored with those,,box brush,,child brush,,,
A17,198,963,,969,966,710,ok,rings phone,,,,,,
A17,199,965,969,970,969.5,713.5,mhmm,rings phone,,,,,phone,
A17,200,982,,971,976.5,720.5,sure,rings phone,,,,,mom,
A17,201,1000,,982,991,735,ok,rings phone,,rings,,,rings,
A17,202,1004,1001,999,1000,744,oh you going to sit on my lap and play with those,rings phone,rings phone,child,child,,,phone rings
A17,203,1007,1004,1004,1004,748,thats your telephone,rings phone,phone,phone,child,,phone,phone
A17,204,1010,1005,1005,1005,749,how do you use your telephone,rings phone,phone,phone,phone,,phone,phone
A17,205,1016,1010,1009,1009.5,753.5,mhmm,rings phone,,phone,child phone,,phone,phone
A17,206,1018,1016,1016,1016,760,very good,rings phone,,phone,phone,,phone,phone
A17,207,1020,,1017,1018.5,762.5,youre getting strong enough to do that,rings phone,,phone,phone,,phone,phone
A17,208,1023,,1019,1021,765,isnt it the best,rings phone,phone,child,phone,,phone,phone
A17,209,1027,,1021,1024,768,and you know how to open that dont you,rings phone,phone,phone,phone,,phone,phone
A17,210,1030,,1025,1027.5,771.5,no no no no,rings phone,,phone,phone,phone,phone,phone
A17,211,1032,,1028,1030,774,do you press what do you press to open the there,rings phone,phone,phone,phone,phone,phone,phone
A17,212,1037,1033,1032,1032.5,776.5,you press that to ring the bell,rings phone,phone,phone,phone,phone,phone,phone
A17,213,1040,,1036,1038,782,now you press that to open the bear dont ya,rings phone,phone,phone,phone,phone,phone,phone
A17,214,1042,1039,1038,1038.5,782.5,you know this,rings phone,,phone,phone,,phone,phone
A17,215,1047,,1042,1044.5,788.5,theres your bear,rings phone,phone,child,phone,,phone,phone
A17,216,1051,,1047,1049,793,whats your bear doing,phone rings,phone,child,phone,,phone,phone
A17,217,1065,1052,1051,1051.5,795.5,look hes talking on the telephone,phone rings,phone,phone,phone,,phone,phone
A17,218,1068,1068,1066,1068,812,i dont know what youre tr  oh i know what youre trying to do,phone,,phone,child phone,,phone,phone
A17,219,1093,,1069,1081,825,shes trying to wear it like a necklace,phone rings,phone,,,,phone,phone
A17,220,1131,1095,1093,1094,838,i think you like throwing those dont ya,phone rings,rings,rings,rings,,rings,rings
A17,221,1133,,1131,1132,876,you know what,phone rings,,rings,,,rings,rings
A17,222,1137,,1132,1134.5,878.5,i bet this one fits better,phone rings,rings,rings,rings,,rings,rings
A17,223,1145,,1135,1140,884,why dont you put that one on next,phone rings,rings,rings,rings,,rings,rings
A17,224,1148,,1146,1147,891,there you go,phone rings,,rings,,,rings,rings
