video,utt.num,time.coder1,time.coder2,time.coder3,time.agg,time.agg.adj,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A36,108,307,319,306,306.5,305.5,see the piggy,dog pig,pig,child,pig,,pig,
A36,109,309,321,309,309,308,ashley be quiet,dog pig,,,pig,,,
A36,110,311,323,311,311,310,see the piggy,dog pig,pig,child,pig,,mom,
A36,111,313,324,313,313,312,piggy,dog pig,pig,child,pig,,pig,
A36,112,314,326,314,314,313,its a piggy,dog pig,pig,child,pig,,pig,
A36,113,315,327,315,315,314,boo,dog pig,,child,pig,,pig,
A36,114,316,328,316,316,315,thats a piggy,dog pig,pig,child,pig,,pig,
A36,115,318,329,318,318,317,piggy,dog pig,pig,child,pig,,pig,
A36,116,320,332,320,320,319,yeah,dog pig,,pig,pig,,dog,
A36,117,321,333,321,321,320,ashley sit down,dog pig,,,pig,,dog,
A36,118,326,338,325,325.5,324.5,piggy,dog pig,pig,child,pig,,pig,
A36,119,327,339,326,326.5,325.5,thats a piggy,dog pig,pig,child,pig,,pig,
A36,120,330,342,329,329.5,328.5,sit down,dog pig,,,,,dog,
A36,121,331,342,330,330.5,329.5,no,dog pig,,,,,dog,
A36,122,332,344,331,331.5,330.5,thank you ashley well talk later,dog pig,,,dog pig,,dog,
A36,123,333,346,334,333.5,332.5,lets take the doggie,dog pig,dog,child,dog pig,,dog,
A36,124,335,347,335,335,334,which one do you like the best,dog pig,,child,dog pig,,dog,
A36,125,340,352,340,340,339,i think so too,dog pig,,child,child,,,
A36,126,342,353,341,341.5,340.5,is that the doggie,dog pig,dog,child,child dog,,dog,
A36,127,343,355,343,343,342,yeah,dog pig,,child,child dog,,dog,dog
A36,128,345,356,344,344.5,343.5,oh you like doggies,dog pig,dog,child,child dog,,dog,dog
A36,129,346,358,346,346,345,aye aye,dog pig,,child,child dog,,dog,dog
A36,130,348,359,347,347.5,346.5,aye aye doggie,dog pig,dog,child,child dog,,dog,
A36,131,350,362,350,350,349,yeah,dog pig,,dog,child dog,,dog,
A36,132,354,365,353,353.5,352.5,is this a piggie,dog pig,pig,pig,child,,,
A36,133,355,366,354,354.5,353.5,can you see the piggie,dog pig,pig,pig,child pig,,pig,
A36,134,359,370,357,358,357,piggie,dog pig,pig,child,child pig,,pig,
A36,135,364,375,363,363.5,362.5,its even a puppet isnt it,dog pig,pig,pig,child pig,,,
A36,136,367,378,366,366.5,365.5,hi megan,dog pig,,child,child pig,,pig,
A36,137,368,379,367,367.5,366.5,hi megan,dog pig,,pig,child pig,,pig,
A36,138,370,382,369,369.5,368.5,hi,dog pig,,child,child pig,,pig,
A36,139,371,383,372,371.5,370.5,boo,dog pig,,child,child pig,,pig,
A36,140,373,385,373,373,372,hiyah,dog pig,,pig,child pig,,pig,
A36,141,374,386,374,374,373,how are you,dog pig,,child,child pig,,pig,
A36,142,375,387,375,375,374,oink oink oink oink oink,dog pig,,child,child pig,,pig,
A36,143,378,389,377,377.5,376.5,yeah,dog pig,,child,child pig,,pig,pig
A36,144,379,391,378,378.5,377.5,hi megan,dog pig,,child,child pig,,,pig
A36,145,383,394,382,382.5,381.5,hi,dog pig,,child,child pig,,pig,
A36,146,384,397,384,384,383,megan wheres the doggie,dog pig,dog,child,child pig,,pig,
A36,147,386,398,385,385.5,384.5,wheres the doggie,dog pig,dog,child,child pig,,pig,
A36,148,388,400,388,388,387,wheres the doggie,dog pig,dog,pig,child pig,,pig,
A36,149,389,401,389,389,388,woo,dog pig,,pig,child pig,,dog,
A36,150,390,402,390,390,389,what was that,dog pig,,pig,child pig,,pig,
A36,151,392,404,392,392,391,he squeaks,dog pig,pig,pig,child pig,,pig,
A36,152,395,407,395,395,394,yeah,dog pig,,child,child pig,,,pig
A36,153,398,409,397,397.5,396.5,heres the doggie,dog pig,dog,dog,child dog,,dog,
A36,154,399,411,399,399,398,doggie,dog pig,dog,child,child dog,,dog,dog
A36,155,404,415,403,403.5,402.5,do you like the doggie,dog pig,dog,child,child,,dog,dog
A36,156,405,417,404,404.5,403.5,do you like that doggie,dog pig,dog,child,child,,dog,dog
A36,157,407,419,406,406.5,405.5,woof woof woof woof woof,dog pig,,child,child dog,,dog,
A36,158,409,421,419,420,409,woof woof woof,dog pig,,child,child dog,,dog,
A36,159,411,423,411,411,410,boo,dog pig,,child,child dog,,dog,
A36,160,413,425,413,413,412,boo,dog pig,,child,child dog,,dog
A36,161,414,426,413,413.5,412.5,yeah,dog pig,,dog,child dog,,dog
A36,162,415,427,414,414.5,413.5,woof woof woof woof,dog pig,,dog,child dog,,dog
A36,163,417,429,416,416.5,415.5,ah lah boo,dog pig,,child,child dog,,dog
A36,164,420,431,420,420,419,ah lah boo,dog pig,,child,child dog,,dog
A36,165,423,435,423,423,422,ah lah boo,dog pig,,child,child dog,,dog
A36,166,426,438,426,426,425,tsh tsh tsh tsh tsh,dog pig,,child,child dog,,dog
A36,167,428,440,428,428,427,woof woof woof,dog pig,,child,child dog,,
A36,168,429,441,429,429,428,megan,dog pig,,child,child dog,,dog
A36,169,430,443,431,430.5,429.5,ah lah boo,dog pig,,child,child dog,,dog
A36,170,433,445,433,433,432,you like doggies huh,dog pig,dog,child,child dog,,dog
A36,171,438,450,438,438,437,lets put you down here and lets see which one you like,dog pig,,child,child,,
A36,172,442,453,439,440.5,439.5,which one you like yeah,dog pig,,child,child,,pig
A36,173,452,464,452,452,451,can you get it,,dog,child,child,,
A36,174,453,465,453,453,452,can you get the doggie,,dog,child,child,,
A36,175,457,469,457,457,456,here you go,dog pig,,child,child,,dog
A36,176,460,472,459,459.5,458.5,thats a doggie,dog pig,dog,child,child dog,,dog,
A36,177,461,473,460,460.5,459.5,thats a doggie,dog pig,dog,child,child dog,,dog,
A36,178,463,475,462,462.5,461.5,doggie,dog pig,dog,child,child dog,,dog,
A36,179,465,477,465,465,464,yeah,dog pig,,child,child,,dog,dog
A36,180,466,478,466,466,465,woof woof,dog pig,,child,child,,mom,
A36,181,467,479,467,467,466,woof woof,dog pig,,child,child,,mom,
A36,182,469,481,469,469,468,woof woof woof woof woof,dog pig,,dog,child dog,,dog,
A36,183,471,483,471,471,470,woof woof,dog pig,,child,child dog,,dog,
A36,184,473,485,472,472.5,471.5,boo,dog pig,,child,child dog,,dog,
A36,185,474,486,474,474,473,yeah,dog pig,,child,child dog,,dog,
A36,186,478,489,477,477.5,476.5,yeah,dog pig,,child,child dog,,dog,
A36,187,478,490,478,478,477,thats a nice doggie,dog pig,dog,child,child dog,,dog,dog
A36,188,481,493,481,481,480,yeah you got some fuzz there,dog pig,,child,child,,dog,
A36,189,483,494,483,483,482,lets see if we can find his squeaker huh,dog pig,pig,pig,child pig,,pig,
A36,190,486,499,487,486.5,485.5,oh,dog pig,,pig,child pig,,pig,
A36,191,489,501,489,489,488,piggie,dog pig,pig,child,child pig,,pig,
A36,192,490,502,490,490,489,piggie,dog pig,pig,child,child pig,,pig,
A36,193,496,507,495,495.5,494.5,boo,dog pig,,child,child pig,,pig,
A36,194,498,510,498,498,497,piggie,dog pig,pig,pig,child pig,,pig,pig
A36,195,501,513,502,501.5,500.5,yeah,dog pig,,child,child pig,,pig,pig
A36,196,505,517,504,504.5,503.5,yeah piggie,dog pig,pig,pig,child pig,,pig,
A36,197,512,525,512,512,511,there we go,dog pig,,pig,child pig,,pig,
A36,198,515,527,515,515,514,yeah,dog pig,,child,child pig,,pig,
A36,199,517,529,517,517,516,well get you piggie too huh,dog pig,pig,child,child pig,,,pig
A36,200,525,537,525,525,524,who is that,dog pig,,child,child,,,pig
A36,201,531,543,531,531,530,you like the doggie,dog pig,dog,dog,child dog,,dog,dog pig
A36,202,532,544,532,532,531,doggie,dog pig,dog,dog,child dog,,,dog pig
A36,203,534,545,533,533.5,532.5,poo poo poo poo poop,dog pig,,dog,child dog,,,pig
A36,204,536,548,535,535.5,534.5,megan,dog pig,,dog,child dog,,,pig
A36,205,537,549,537,537,536,tst tst tst,dog pig,,child,child dog,,,pig
A36,206,538,550,538,538,537,woof woof,dog pig,,child,child dog,,,pig
A36,207,541,553,540,540.5,539.5,who is that,dog pig,,,child dog,,dog,pig
A36,208,542,554,542,542,541,poo poo poo poo poo,dog pig,,child,child dog,,dog,pig
A36,209,544,556,544,544,543,a poo poo poo poo poo,dog pig,,child,child dog,,dog,pig
A36,210,546,558,546,546,545,a poo poo po poo poo poo poo,dog pig,,child,child dog,,dog,pig
A36,211,548,562,549,548.5,547.5,boo,dog pig,,child,child dog,,dog,dog pig
A36,212,550,564,551,550.5,549.5,boo,dog pig,,child,child dog,,dog,dog pig
A36,213,540,565,553,559,558,aye aye,dog pig,,child,child dog,,dog,pig
A36,214,540,567,554,560.5,559.5,aye aye,dog pig,,child,child dog,,dog,pig
A36,215,,569,558,563.5,562.5,yeah,dog pig,,dog,child dog,,,pig
A36,216,,578,567,572.5,571.5,done playing,dog pig,,pig,child pig,,,
A36,217,,589,578,583.5,582.5,what is that huh,dog pig,,child,child,,,
A36,218,,591,580,585.5,584.5,what is that,dog pig,,child,child,,,
A36,219,,592,581,586.5,585.5,what is that,dog pig,,child,child,,,
A36,220,,595,583,589,588,oh,dog pig,,child,child,,,
A36,221,,596,583,589.5,588.5,are you tuning up a little bit,dog pig,,dog,child,,,
A36,222,,598,585,591.5,590.5,tuning up for a song,dog pig,,child,child dog,,,
A36,223,,600,588,594,593,yeah,dog pig,,child,child dog,,dog,
A36,224,,602,590,596,595,does that taste good,dog pig,dog,child,child,,,dog
A36,225,,605,592,598.5,597.5,does that taste good,dog pig,dog,child,child,,,dog
A36,226,,607,595,601,600,yeah,dog pig,,child,child,,,
A36,227,,613,602,607.5,606.5,is this a piggie,dog pig,pig,child,pig,,,
A36,228,,614,602,608,607,oh oh,dog pig,,child,pig,,,
A36,229,,616,604,610,609,boop,dog pig,,child,pig,,pig,
A36,230,,619,606,612.5,611.5,boop boop boop boop boop,dog pig,,child,pig,,pig,
A36,231,,621,609,615,614,yeah,dog pig,,child,,,pig,pig
A36,232,,627,614,620.5,619.5,boop,dog pig,,child,,,pig,pig
