video,utt.num,time.coder1,time.coder2,time.coder3,time.agg,time.agg.adj,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A33,78,354,354,355,354,319.5,here we go,truck,,child,child,,truck,truck
A33,79,356,355,358,355.5,321,doo be doo be doo be doo,truck car,,child,child,,truck,truck
A33,80,362,363,362,362,327.5,you know,truck car,,child,truck,,truck,truck
A33,81,365,364,368,364.5,330,what do you think about this,truck car,car,child,car,,truck,truck
A33,82,368,368,375,368,333.5,what do you think,truck car,,child,,,car truck,car
A33,83,376,376,378,376,341.5,what do you think,truck car,,child,,,car truck,car
A33,84,378,378,380,378,343.5,what about the car,truck car,car,child,,,car,car
A33,85,381,380,382,381.5,347,youre gonna eat the car too,truck car,car,child,,,car,car
A33,86,383,383,383,383,348.5,yeah,truck car,,child,,,car,car
A33,87,384,385,384,384,349.5,youre gonna,truck car,,child,,,car,car
A33,88,387,386,386,386,351.5,how does the wheel taste,truck car,car,child,,car,car,car
A33,89,387,387,388,387,352.5,taste good,truck car,,child,car,,car,
A33,90,389,389,390,389,354.5,see they move,truck car,truck car,car,car,,car,
A33,91,391,391,393,391,356.5,see they move,truck car,truck car,car,car,,car,
A33,92,392,393,395,392.5,358,see the truck,truck car,truck,truck,truck,,truck,
A33,93,394,394,397,394,359.5,yeah,truck,,truck,truck,,truck,
A33,94,397,397,398,397,362.5,doo be doo be doo be doo,,,car,car,,,
A33,95,398,399,400,399.5,365,were talking,,,car,car,,,
A33,96,401,401,403,401,366.5,wow,,,child,,,mom,
A33,97,402,402,405,402,367.5,very good,,,child,,,mom,
A33,98,403,403,406,403,368.5,there,car,,child,car,,car,
A33,99,404,404,408,404,369.5,would you like the tire,car,car,child,car,,car,car
A33,100,407,407,410,407,372.5,he says only if i can eat it,car,car,child,,,car,car
A33,101,411,412,413,412.5,378,what do you think about the truck,car truck,truck,child,truck,,car,car
A33,102,413,413,416,413,378.5,see the truck,car truck,truck,child,truck,,car truck,car
A33,103,417,418,418,418,383.5,say we have a car,car,car,child,truck,,car,car
A33,104,418,419,422,418.5,384,you ride in the car all of the time but its not like that car,car,car,child,,car,car,car
A33,105,420,421,424,420.5,386,no its not like that car at all,,car,child,,,car,car
A33,106,422,,425,423.5,389,that cars red,car,car,child,car,,car,
A33,107,423,,426,424.5,390,our car is blue,car,car,child,car,,car,
A33,108,425,,427,426,391.5,yes,car,,child,car,,car,car
A33,109,426,,428,427,392.5,see,car,,child,car,,car,car
A33,110,427,,429,428,393.5,and brown,car,,child,car,,car,car
A33,111,428,,430,429,394.5,besides we have a van,car,,child,car,,car,car
A33,112,429,,431,430,395.5,now heres the truck,car truck,truck,child,truck,,car,car
A33,113,431,,433,432,397.5,the montgomery school house of vermont,car truck,,truck,truck,,car,car
A33,114,433,,434,433.5,399,see it says teddy bears,car truck,truck,child,truck,,car truck,car
A33,115,435,,435,435,400.5,see like cal bear,car truck,,child,truck,,car truck,car
A33,116,436,,436,436,401.5,uh huh,truck car,,child,truck,,truck,
A33,117,437,,438,437.5,403,like cal bear,truck car,,child,truck,,truck,
A33,118,438,,440,439,404.5,oh sorry,truck car,,child,truck,,truck,
A33,119,439,,441,440,405.5,stanford study,,,child,truck,,truck,
A33,120,441,,442,441.5,407,maybe we should have called him cardinal,,,child,,,mom,
A33,121,443,,443,443,408.5,maybe we should have called him cardinal,,,child,,,mom,
A33,122,445,,445,445,410.5,but his names cal,,,child,car,,mom,
A33,123,447,,447,447,412.5,thats right,car,,child,car,,mom,
A33,124,451,,450,450.5,416,uh everything,car,,child,,,car,car
A33,125,452,,453,452.5,418,it doesnt really matter what it is,car,,child,truck,,car,car
A33,126,454,,454,454,419.5,in the mouth mmm hmm,car,,child,truck,,car,car
A33,127,454,,455,454.5,420,it goes in the mouth you know,car,,child,truck,,car,car
A33,128,455,,456,455.5,421,it goes in the mouth,car,,child,truck,,car,car
A33,129,456,,457,456.5,422,mmm hmm,car,,child,truck,,car,car
A33,130,457,,459,458,423.5,do you think you like that,car,car,child,truck,,car,car
A33,131,458,,461,459.5,425,thats kind of heavy,car,car,child,car,,car,
A33,132,460,,462,461,426.5,i dont want you to hit yourself with it,car,car,child,car,,,
A33,133,461,,464,462.5,428,no,truck,,child,truck,,truck,
A33,134,461,,466,463.5,429,uhuh,truck,,child,truck,,truck,
A33,135,463,,468,465.5,431,here,truck,,child,truck,,truck,
A33,136,464,,470,467,432.5,yeah,truck,,child,truck,,truck,
A33,137,465,,474,469.5,435,yeah,truck,,child,truck,,truck,
A33,138,466,,475,470.5,436,lets see what the green truck tastes like,truck,truck,child,truck,,truck,truck
A33,139,469,,476,472.5,438,yeah,truck,,child,truck,,truck,truck
A33,140,471,,477,474,439.5,mhmm,truck,,child,truck,,truck,truck
A33,141,474,,478,476,441.5,yeah okay,truck,,child,,,truck,truck
A33,142,475,,479,477,442.5,alright,truck,,child,,,truck,truck
A33,143,477,,480,478.5,444,alright,truck,,child,,,truck,truck
A33,144,480,,482,481,446.5,does it taste good,truck,truck,child,,,truck,truck
A33,145,484,,507,495.5,461,it does,truck,truck,child,,,truck,truck
A33,146,504,,509,506.5,472,does it just taste wonderful,truck,truck,child,,,truck,truck
A33,147,509,,510,509.5,475,yeah,truck,,child,,,truck,truck
A33,148,511,,511,511,476.5,tst tst tst,truck,,child,child,,truck,truck
A33,149,516,,518,517,482.5,if you had a choice what would you choose the truck or the car,car truck,car truck,child,car,,truck,truck
A33,150,520,,522,521,486.5,well i dont know whatevers in my hand,truck car,,child,car,,truck,truck
A33,151,536,,538,537,502.5,ill take them both,truck car,truck car,child,car,,car truck,car truck
A33,152,542,,543,542.5,508,i like this truck,truck,truck,child,car,,truck,truck
A33,153,547,,549,548,513.5,they can leave the truck and the pig right,truck,truck pig,child,car,,truck,truck
A33,154,550,,551,550.5,516,take the car and the dog,truck,car dog,child,car,,truck,truck
A33,155,551,,552,551.5,517,oh the dogs nice too,truck,dog,child,car child,,truck,truck
