video,utt.num,time.coder1,time.coder2,time.coder3,time.agg,time.agg.adj,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A38,71,300,300,301,300,270,hey,car truck,,child,car truck,,,
A38,72,306,306,307,306,276,zoom zoom zoom whats the matter,car truck,,child,child,,,
A38,73,309,311,309,309,279,yeah oh oh,car truck,,child,,,,
A38,74,314,313,313,313,283,no,car truck,,child,truck,,truck,
A38,75,319,315,320,319.5,289.5,hmmm,car truck,,child,truck,,truck,
A38,76,326,323,323,323,293,try again huh,car truck,,child,truck,,truck,
A38,77,326,325,326,326,296,you just keep trying dont you,car truck,,child,,,,
A38,78,329,329,329,329,299,hey,car truck,,child,,,,
A38,79,332,331,330,331.5,301.5,hey,car truck,,child,,,,
A38,80,333,333,333,333,303,come on,car truck,,child,,,,
A38,81,335,334,334,334,304,that was working pretty good,car truck,truck,child,child,,,
A38,82,336,336,336,336,306,that was working pretty good,car truck,truck,child,child,,,
A38,83,339,339,341,339,309,watch,car truck,,child,truck,,truck,
A38,84,342,341,343,342.5,312.5,look at the way that rolls yeah,car truck,truck,child,truck,,truck,
A38,85,344,344,345,344,314,you can crash them into each other,car truck,car truck,truck,truck,,truck,truck
A38,86,357,357,357,357,327,oooh,car truck,,car truck,,,car,car truck
A38,87,365,365,365,365,335,aaaaah,car truck,,car,car,,car,car
A38,88,366,367,366,366,336,i dont want you to chew on that one,car truck,car,car,car,,car,
A38,89,370,370,370,370,340,aaah huh,car truck,,child,truck,,,
A38,90,375,374,375,375,345,oh,car truck,,child,,,mom,
A38,91,388,380,380,380,350,look,car truck,,child,truck,,mom,
A38,92,389,388,388,388,358,look at me with angry eyes,car truck,,child,truck,,mom,
A38,93,390,389,390,390,360,oh oh,car truck,,,truck,,,
A38,94,395,395,395,395,365,what are those,dog pig,dog pig,child,car,,dog pig,
A38,95,397,396,397,397,367,what are those huh,dog pig,dog pig,dog pig,,,dog pig,
A38,96,400,399,399,399,369,this is like your piggly wiggly,pig,pig,child,pig,,pig,
A38,97,402,402,403,402,372,yeah and he doesnt squeak,pig,pig,child,pig,,pig,
A38,98,403,404,404,404,374,no squeak,pig,,child,pig,,pig,
A38,99,405,405,405,405,375,oh yes he does,pig,pig,child,pig,,pig,
A38,100,406,406,406,406,376,he squeaks,pig,pig,child,pig,,pig,
A38,101,407,408,407,407,377,thats piggly wiggly,pig,pig,child,pig,,,
A38,102,408,409,409,409,379,thats piggly wigglys mom,pig,pig,child,pig,,pig,pig
A38,103,411,411,411,411,381,i hope you dont mind if he chews on these things,pig,pig,,pig,,pig,pig
A38,104,413,411,413,413,383,you throw them in the washing machine and theyre fixed,pig,pig,child,pig,,pig,pig
A38,105,416,416,417,416,386,thats piggly wigglys mom,pig,pig,child,pig,,pig,pig
A38,106,420,420,420,420,390,yeah,pig,,child,pig,,pig,pig
A38,107,422,422,422,422,392,where is it,pig,pig,child,pig,,pig,pig
A38,108,428,431,436,429.5,399.5,yeah,pig,,child,pig,,pig,pig
A38,109,435,435,437,435,405,aaaah brandon,pig,,child,pig,,pig,pig
A38,110,436,438,439,438.5,408.5,aaaah brandon,pig,,child,pig,,pig,pig
A38,111,458,457,458,458,428,im gonna get you,pig,,child,pig,,pig,pig
A38,112,459,458,459,459,429,im gonna get you,pig,,child,pig,,pig,pig
A38,113,460,459,460,460,430,yeah,pig,,child,pig,,pig,
A38,114,461,460,462,461.5,431.5,yeah,pig,,child,pig,,pig,
A38,115,463,462,463,463,433,yeeaa its coming to life isnt it,pig,pig,child,pig,,pig,pig
A38,116,465,465,465,465,435,ha ha,pig,,child,pig,,pig,pig
A38,117,467,466,467,467,437,hi brandon,pig,,child,pig,,pig,pig
A38,118,469,467,468,468.5,438.5,ha ha ha ha,pig,,child,pig,,pig,pig
A38,119,469,469,469,469,439,hi,pig,,child,pig,,mom,pig
A38,120,472,476,470,471,441,hey,pig,,child,pig,,pig,pig
A38,121,484,483,484,484,454,squeak squeak,pig,,child,pig,,pig,pig
A38,122,485,484,485,485,455,can you make him squeak,pig,pig,child,pig,,pig,pig
A38,123,489,489,489,489,459,you made him squeak,pig,pig,child,pig,,pig,pig
A38,124,492,492,492,492,462,yeah you did that,pig,,child,pig,,pig,pig
A38,125,496,496,496,496,466,there you go,pig,,child,pig,,pig,pig
A38,126,505,504,504,504,474,this is a great puppet,pig,pig,child,pig,,pig,pig
A38,127,511,511,512,511,481,oh oh,pig,,child,pig,,mom,pig
A38,128,513,513,513,513,483,oh oh,pig,,child,pig,,pig,pig
A38,129,513,514,514,514,484,oh oh,pig,,child,pig,,pig,pig
A38,130,521,519,520,520.5,490.5,oh oh,pig,,child,pig,,mom,pig
A38,131,521,521,521,521,491,yeah,pig,,child,pig,,mom,pig
A38,132,529,529,529,529,499,ooooh,pig,,child,dog,,pig,pig
A38,133,531,531,531,531,501,oooooh,pig,,child,dog,,dog,pig
A38,134,534,533,535,534.5,504.5,oh boy,dog pig,,child,dog,,dog,dog pig
A38,135,537,536,537,537,507,a puppy dog,dog pig,dog,child,dog,,,dog pig
A38,136,539,539,538,539,509,hes wagging his tail at you,dog pig,dog,child,dog,,,dog pig
A38,137,542,542,541,542,512,hes wagging his tail at you,dog pig,dog,child,dog,,pig,dog pig
A38,138,550,550,550,550,520,a ha you like the piggy dont you,dog pig,pig,child,dog pig,,pig,pig
A38,139,551,553,553,553,523,you like the piggy,dog pig,pig,child,dog pig,,pig,pig
A38,140,559,558,558,558,528,the puppy comes wail wagging his tail at you,dog pig,dog,child,dog pig,,dog,dog pig
A38,141,562,562,562,562,532,yeah,dog pig,,dog,dog,,dog,dog pig
A38,142,565,565,565,565,535,aarf aarf aarf aarf aarf aarf aarf,dog pig,,child,dog,,dog,pig
A38,143,568,568,568,568,538,aarf aarf aarf,dog pig,,child,dog,,dog,pig
A38,144,572,571,572,572,542,make the piggy squeak,dog pig,pig,dog,dog,,dog,pig
A38,145,576,575,576,576,546,oh,dog pig,,child,dog pig,,dog,dog
A38,146,579,579,579,579,549,time for the puppy dog for a minute,dog pig,dog,child,pig,,dog,dog
A38,147,583,583,583,583,553,you like that puppy dog,dog pig,dog,child,pig,,mom,dog
A38,148,584,584,584,584,554,huh,dog pig,,child,pig,,dog,dog
A38,149,586,585,585,585,555,yeah,dog pig,,child,pig,,dog,dog
A38,150,588,586,586,586,556,you have a little blue one about that size dontcha,dog pig,dog,child,pig,,,dog
A38,151,591,591,592,591,561,oh theres other things more interesting in this room,dog pig,,child,pig,,pig,dog
A38,152,596,595,596,596,566,oh strong wind,dog pig,,child,pig,,pig,dog pig
A38,153,598,598,598,598,568,strong wind,dog pig,,child,pig,,,dog pig
A38,154,602,601,602,602,572,aaah strong wind,dog pig,,,pig,,pig,dog pig
A38,155,604,604,604,604,574,thank you carla,dog pig,,,pig,,mom,dog pig
A38,156,611,610,611,611,581,old house,dog pig,,child,pig,,mom,dog pig
A38,157,612,611,612,612,582,yeah,dog pig,,child,pig,,mom,dog pig
A38,158,613,612,613,613,583,old house,dog pig,,child,pig,,mom,dog pig
A38,159,618,616,617,617.5,587.5,tshk tshk tshk tshk,dog pig,,child,pig,,,dog pig
A38,160,619,619,619,619,589,hey brandon,dog pig,,child,pig,,,dog pig
A38,161,621,621,622,621,591,brandon,dog pig,,child,pig,,,dog pig
A38,162,624,623,624,624,594,yea,dog pig,,child,pig,,mom,dog pig
A38,163,626,626,626,626,596,you like looking at the pretty girls thats what you like to do,dog pig,,child,pig,,,dog pig
A38,164,632,632,632,632,602,yeah thats what you like to do is look at the pretty girls huh,dog pig,,child,pig,,,
A38,165,649,648,648,648,618,tnt has short as short attention span theater,dog pig,,child,dog pig,,pig,dog
A38,166,655,655,656,655,625,heh heh heh,dog pig,,child,pig,,pig,pig
A38,167,657,657,657,657,627,heh heh heh,dog pig,,child,pig,,pig,pig
A38,168,659,658,659,659,629,yeah,dog pig,,child,pig,,pig,pig
A38,169,663,663,663,663,633,can you make the piggy squeak,dog pig,pig,child,pig,,pig,pig
A38,170,667,666,666,666,636,make him squeak,dog pig,pig,child,pig,,,pig
A38,171,675,674,670,674.5,644.5,hey,dog pig,,child,pig,,,pig
A38,172,676,675,673,675.5,645.5,hey,dog pig,,child,pig,,,
A38,173,677,676,677,677,647,yoohoo,dog pig,,child,pig,,,
A38,174,678,678,678,678,648,brandon,dog pig,,child,pig,,,
A38,175,688,687,687,687,657,im losing you,dog pig,,child,pig,,pig,pig
A38,176,691,690,690,690,660,im losing you arent i,dog pig,,child,pig,,pig,pig
A38,177,693,691,692,692.5,662.5,huh,dog pig,,child,pig,,pig,pig
A38,178,710,709,710,710,680,pushing the puppy dog outta your way,dog pig,dog,child,pig,,mom,pig
A38,179,713,711,712,712.5,682.5,is that what youre doing,dog pig,,child,pig,,pig,pig
A38,180,725,724,725,725,695,shake hands with the piggy,dog pig,pig,child,pig,,mom,pig
A38,181,726,726,729,726,696,huh,dog pig,,child,pig,,pig,pig
A38,182,729,728,730,729.5,699.5,hey,dog pig,,child,pig,,pig,pig
A38,183,754,753,755,754.5,724.5,what,dog pig,,child,pig,,mom,pig
A38,184,757,756,757,757,727,ooooh,dog pig,,child,pig,,pig,pig
A38,185,762,762,763,762,732,get your nose,dog pig,,child,pig,,pig,pig
A38,186,764,764,764,764,734,get your nose,dog pig,,child,pig,,pig,pig
A38,187,765,764,765,765,735,get your nose,dog pig,,child,pig,,pig,pig
A38,188,766,767,767,767,737,cmon,dog pig,,child,pig,,pig,pig
A38,189,,768,769,768.5,738.5,get your nose,dog pig,,child,pig,,pig,pig
