video,utt.num,time.coder1,time.coder2,time.coder3,time.agg,time.agg.adj,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A40,34,56,3448,3376,56,46,oh look,dog pig,,pig,pig,,,pig
A40,35,,3500,3455,57,47,look,dog pig,,pig,pig,,,pig
A40,36,,3502,3509,58,48,look,dog pig,,child,pig,,pig,
A40,37,59,3529,3534,59,49,heres the piggy,dog pig,pig,child,pig,,pig,
A40,38,60,3595,3582,60,50,what does the piggy do,dog pig,pig,child,pig,,pig,
A40,39,61,61,,61,51,oh,dog pig,,child,pig,,pig,
A40,40,63,,62,62.5,52.5,oh my goodness,dog pig,,child,pig,,pig,
A40,41,,,64,64,54,oh my goodness,dog pig,,child,pig,,pig,
A40,42,67,66,66,66,56,is he gonna get your nose,dog pig,pig,child,pig,,pig,
A40,43,67,67,67,67,57,yes,dog pig,,child,pig,,pig,
A40,44,69,69,68,69,59,is he gonna get your nose,dog pig,pig,child,pig,,pig,
A40,45,70,70,70,70,60,wheres your nose,dog pig,,child,pig,,pig,
A40,46,71,71,71,71,61,yes,dog pig,,child,pig,,pig,
A40,47,71,,,71,61.5,hi,dog pig,,child,pig,,,pig
A40,48,,74,73,73.5,63.5,i feel like  i feel like im in a camera studio,dog pig,,child,pig,,pig,pig
A40,49,76,,76,76,66,yes,dog pig,,child,child pig,,,
A40,50,77,77,77,77,67,hello,dog pig,,child,child pig,,,
A40,51,78,,,78,68,look,dog pig,,child,child pig,,,
A40,52,,,,79,69,look,dog pig,,child,child pig,,pig,
A40,53,81,,80,80.5,70.5,this is what they do to make you smile,dog pig,,child,child pig,,pig,
A40,54,82,,82,82,72,come on smile,dog pig,,child,child pig,,pig,
A40,55,,,84,84,74,smile,dog pig,,child,child pig,,pig,
A40,56,86,,,86,76,which one do you like,dog pig,dog pig,pig,child pig,,,
A40,57,87,87,,87,77,which one do you want,dog pig,dog pig,pig,child pig,,,
A40,58,,88,88,88,78,which one are you gonna eat up,dog pig,dog pig,child,child dog,,pig,
A40,59,90,,89,89.5,79.5,which one are you gonna eat up,dog pig,dog pig,child,child dog,,pig,
A40,60,,92,92,92,82,which one are you gonna eat,dog pig,dog pig,child,,,pig,
A40,61,,94,94,94,84,which one do you want,dog pig,dog pig,child,,,pig,
A40,62,95,,,95,85,look,dog pig,,child,child,,pig,
A40,63,96,96,96,96,86,which one do you want,dog pig,dog pig,child,child,,pig,
A40,64,,,97,97,87,do you want the pig,dog pig,pig,pig,child pig,,pig,
A40,65,100,,,100,90,do you want the pig or do you want the dog,dog pig,dog pig,dog,child dog,,pig,pig
A40,66,101,101,101,101,91,do you want the dog,dog pig,dog,child,child dog,,dog,
A40,67,103,,102,102.5,92.5,gonna get you,dog pig,,child,child dog,,,
A40,68,,,103,103,93,is he gonna get you,dog pig,dog,child,child dog,,,
A40,69,105,,105,105,95,gonna tickle you,dog pig,,child,child dog,,dog,
A40,70,105,,,105,95.5,is he gonna tickle you,dog pig,dog,child,child dog,,pig,
A40,71,,107,106,106.5,96.5,is he gonna tickle you,dog pig,dog,child,child dog,,,
A40,72,,,,108,98,yes its so much,dog pig,,child,child dog,,,
A40,73,,,113,113,103,here it goes,dog pig,dog,child,dog,,dog,
A40,74,114,113,,113.5,103.5,here it comes,dog pig,dog,child,dog,,dog,
A40,75,,,114,114,104,here he comes,dog pig,dog,child,child dog,,,
A40,76,115,114,,114.5,104.5,here he comes,dog pig,dog,child,child dog,,pig,
A40,77,116,,,116,106,here he comes,dog pig,dog,child,child dog,,,
A40,78,118,118,118,118,108,boo,dog pig,,child,child dog,,,
A40,79,119,,119,119,109,he got you,dog pig,dog,child,child dog,,,
A40,80,,120,120,120,110,he got you,dog pig,dog,child,child dog,,,
A40,81,,121,121,121,111,yes he got you,dog pig,dog,child,child dog,,,
A40,82,,122,,122,112,he got you,dog pig,dog,child,child dog,,,
A40,83,123,123,123,123,113,does the,dog pig,,child,child dog,,,
A40,84,124,,,124,114,what does the doggie say,dog pig,dog,child,child dog,,,
A40,85,,,,125,115,woof,dog pig,,child,child dog,,,
A40,86,125,,,125,115.5,woof,dog pig,,child,child dog,,,dog
A40,87,127,127,,127,117,boo woo woo woo,dog pig,,child,child dog,,,dog
A40,88,127,,,127,117.5,woof,dog pig,,child,child dog,,,dog
A40,89,130,129,,129.5,119.5,do we like to watch our dog outside,dog pig,dog,child,child dog,,,dog
A40,90,130,130,,130,120,yeah,dog pig,,child,child dog,,,
A40,91,132,132,132,132,122,yes,dog pig,,child,child dog,,,dog
A40,92,,133,133,133,123,we have a neighbors dog,dog pig,dog,child,child dog,,,
A40,93,134,134,134,134,124,yes,dog pig,,child,child dog,,,
A40,94,,135,134,134.5,124.5,and he comes over and he goes woof woof,dog pig,dog,child,child dog,,,
A40,95,,137,137,137,127,oh youre tired of playing with the dog,dog pig,dog,child,child dog,,,
A40,96,139,139,139,139,129,no more dog,dog pig,dog,child,child,,dog
A40,97,142,141,,141.5,131.5,you want to grab him,dog pig,dog,dog,child,,dog
A40,98,,,,142,132,do you want to grab him,dog pig,dog,dog,child,,dog
A40,99,149,,149,149,139,wheres the pig,dog pig,pig,pig,,,pig
A40,100,,,153,153,143,wheres the doggie,dog pig,dog,dog,dog,,
A40,101,156,156,156,156,146,wheres the doggie,dog pig,dog,child,,,
A40,102,,,157,157,147,wheres the pig,dog pig,pig,child,,,
A40,103,,,169,169,159,look over here,dog pig,,dog,dog,,dog
A40,104,171,171,,171,161,hes got a funny ear,dog pig,dog,dog,dog,,dog
A40,105,,,172,172,162,hello,dog pig,,child,dog,,dog
A40,106,174,,173,173.5,163.5,hello,dog pig,,child,dog,,dog
A40,107,,176,,176,166,hi zeeky,dog pig,,child,dog,,
A40,108,177,147,177,177,167,hi zeke,dog pig,,child,dog,,dog
A40,109,178,178,178,178,168,hi zeke,dog pig,,child,dog,,
A40,110,181,180,180,180,170,hi zeke,dog pig,,child,,,
A40,111,183,183,182,183,173,hello im your dog,dog pig,dog,child,dog,,
A40,112,184,184,184,184,174,im your dog,dog pig,dog,child,dog,,
A40,113,186,,185,185.5,175.5,im gonna eat you up,dog pig,,child,dog,,
A40,114,,189,189,189,179,wheres my happy boy,dog pig,,child,dog,,
A40,115,192,191,191,191,181,oh wheres my happy boy,dog pig,,child,child,,
A40,116,194,,193,193.5,183.5,wheres my happy boy huh,dog pig,,child,child,,dog
A40,117,195,195,195,195,185,wheres my happy boy,dog pig,,child,child,,dog
A40,118,,,196,196,186,is he gonna eat you up,dog pig,dog,dog,child dog,,dog
A40,119,209,199,199,199,189,woof,dog pig,,child,child dog,,dog
A40,120,201,,,201,191,woof woof woof woof woof,dog pig,,child,child dog,,
A40,121,202,202,202,202,192,woof,dog pig,,child,child dog,,
A40,122,203,202,,202.5,192.5,woof woof woof woof,dog pig,,child,child dog,,
A40,123,205,,204,204.5,194.5,what about the pig,dog pig,pig,pig,child pig,,pig
A40,124,206,,205,205.5,195.5,shall we do the pig again,dog pig,pig,pig,child pig,,pig
A40,125,,,207,207,197,its such a big pig,dog pig,pig,pig,child pig,,
A40,126,208,208,,208,198,oh,dog pig,,pig,child pig,,
A40,127,,210,210,210,200,its such a big pig,dog pig,pig,child,child pig,,
A40,128,212,212,212,212,202,wheres the pig,dog pig,pig,child,child pig
A40,129,215,,,215,205,does he have a soft nose,dog pig,pig,child,child pig
A40,130,445,,216,216,206,soft,dog pig,,pig,child pig
A40,131,,216,,216,206.5,soft,dog pig,,child,child pig
A40,132,219,217,,218,208,soft,dog pig,,child,child pig
A40,133,,,220,220,210,yes so soft,dog pig,,child,child pig
A40,134,221,224,213,222.5,212.5,look,dog pig,,child,child
A40,135,222,,224,223,213,oh,dog pig,,child,child
A40,136,224,,,224,214,oh,dog pig,,child,child
A40,137,,225,225,225,215,look at him,dog pig,,child,child
A40,138,226,,,226,216,look at him,dog pig,,child,child
A40,139,,,,228,218,such a big boy you are,dog pig,,child,child
A40,140,230,230,230,230,220,such a big boy,dog pig,,child,child
A40,141,,231,,231,221,where are you,dog pig,,child,child
A40,142,233,234,233,233,223,big boy,dog pig,,child,child
A40,143,236,,,236,226,such a big boy,dog pig,,child,child
A40,144,237,,,237,227,can you see the doggie,dog pig,dog,child,child,,
A40,145,,240,238,239,229,touch the doggie,dog pig,dog,child,child,,
A40,146,240,,,240,230,wheres the doggie,dog pig,dog,child,child,,dog
A40,147,242,242,242,242,232,woof,dog pig,,child,child,,
A40,148,243,,,243,233,wheres the doggie,dog pig,dog,child,child,,
A40,149,245,245,244,245,235,can you see the doggie,dog pig,dog,child,child,,
A40,150,247,247,246,247,237,wheres the doggie,dog pig,dog,child,child,,dog
A40,151,248,248,248,248,238,there he is,dog pig,dog,child,child,,
A40,152,,,,249,239,there he is,dog pig,dog,child,child,,dog
A40,153,253,253,,253,243,im gonna get you,dog pig,,child,child,,
A40,154,254,253,254,254,244,gonna get you,dog pig,,child,child,,pig
A40,155,,,,256,246,im gonna get you,dog pig,,child,child,,pig
A40,156,258,256,,257,247,im gonna get you,dog pig,,child,child,,dog
A40,157,260,258,,259,249,oooh,dog pig,,child,child,,dog
A40,158,262,,,262,252,say here i come dog,dog pig,dog,child,child,,dog
A40,159,,,,264,254,here i come doggie,dog pig,dog,child,child,,dog
A40,160,,,,265,255,oh,dog pig,,child,child,,dog
A40,161,266,,266,266,256,theres a pig,dog pig,pig,child,child,,
A40,162,267,268,,267.5,257.5,wheres the pig,dog pig,pig,child,child,,
A40,163,,269,269,269,259,what does the pig say,dog pig,pig,child,child,,
A40,164,271,270,270,270,260,oink oink,dog pig,,child,child,,dog
A40,165,272,,272,272,262,wheres the pig,dog pig,pig,child,child,,pig
A40,166,,271,,271,262.5,oink oink,dog pig,,child,child,,pig
A40,167,273,272,273,273,263,oink oink,dog pig,,child,child,,pig
A40,168,274,,274,274,264,there he is,dog pig,pig,pig,child,,pig
A40,169,276,275,275,275,265,theres the pig,dog pig,pig,pig,child,,pig
A40,170,,277,,277,267,oh lets see,dog pig,,pig,child pig,,pig
A40,171,,278,278,278,268,to to to to,dog pig,,pig,child pig,,pig
A40,172,,,279,279,269,to to to to,dog pig,,child,child pig,,pig
A40,173,281,,280,280.5,270.5,to to to to to to to to to to to,dog pig,,child,child pig,,
A40,174,282,,281,281.5,271.5,i got you,dog pig,,pig,child pig,,pig
A40,175,283,283,283,283,273,oink oink,dog pig,,pig,child pig,,pig
A40,176,,,284,284,274,oink oink oink,dog pig,,pig,child pig,,pig
A40,177,286,,,286,276,oh woo goo goo goo,dog pig,,pig,child pig,,pig
A40,178,,,287,287,277,tst oh come on,dog pig,,child,child,,pig
A40,179,290,,,290,280,wheres my happy boy,dog pig,,pig,child,,pig
A40,180,,291,291,291,281,wheres my happy boy,dog pig,,child,child,,pig
A40,181,294,,,294,284,here comes the doggie,dog pig,dog,dog,child dog,,dog
A40,182,,,295,295,285,im gonna get you,dog pig,,dog,child dog,,dog
A40,183,,296,296,296,286,im gonna get you,dog pig,,child,child dog,,dog
A40,184,298,,297,297.5,287.5,im gonna get you,dog pig,,dog,child dog,,dog
A40,185,299,299,299,299,289,boo boo boo boo,dog pig,,child,child dog,,dog
A40,186,300,300,300,300,290,got you,dog pig,,child,child dog,,dog
A40,187,,,,301,291,got you,dog pig,,child,child dog,,
A40,188,302,,302,302,292,here he comes,dog pig,dog,dog,child dog,,dog
A40,189,303,,303,303,293,hes gonna get your toes,dog pig,dog,child,child dog,,dog
A40,190,304,304,,304,294,hes gonna get your toes,dog pig,dog,child,child dog,,dog
A40,191,,305,,305,295,here he goes,dog pig,dog,child,child dog,,dog
A40,192,308,,307,307.5,297.5,im gonna eat your toes up,dog pig,,child,child dog,,dog
A40,193,,,,309,299,im gonna get you,dog pig,,dog,child dog,,dog
A40,194,,310,310,310,300,im gonna get you,dog pig,,child,child dog,,dog
A40,195,312,311,311,311,301,dee dee dee dee dee dee,dog pig,,child,child dog,,
A40,196,313,,,313,303,im gonna tickle you,dog pig,,child,child dog,,
A40,197,,314,313,313.5,303.5,yes tickle you,dog pig,,child,child dog,,dog
A40,198,314,314,314,314,304,he got you,dog pig,dog,child,child,,dog
A40,199,316,,,316,306,wheres my tickler,dog pig,,dog,child dog,,dog
A40,200,,318,318,318,308,oh,dog pig,,child,child,,
A40,201,318,,,318,308,oh,dog pig,,child,child,,
A40,202,,319,319,319,309,wheres the pig,dog pig,pig,child,child,,
A40,203,320,320,320,320,310,wheres the pig,dog pig,pig,child,child,,
A40,204,324,,323,323.5,313.5,you dont care about the pig,dog pig,pig,child,child,,
A40,205,326,326,325,326,316,you dont care about the oink oink,dog pig,pig,child,child,,
A40,206,,327,327,327,317,huh,dog pig,,child,child,,
A40,207,,328,328,328,318,wheres the piggy,dog pig,pig,child,child,,pig
A40,208,,,,329,319,wheres the piggy,dog pig,pig,child,child,,pig,
A40,209,,331,331,331,321,here it comes,dog pig,pig,child,child,,pig,
A40,210,333,,336,334.5,324.5,look,dog pig,,child,child,,pig,
A40,211,,339,336,337.5,327.5,there he is,dog pig,pig,child,child,,pig,
A40,212,342,351,342,342,332,aaaah,car truck,,car truck,child,,car truck,
A40,213,,,,344,334,lets see,car truck,,car truck,child,,car truck,
A40,214,346,,,346,336,im not sure,car truck,,child,child,,truck,
A40,215,,,,348,338,im not sure,car truck,,car truck,child,,truck,
A40,216,,349,349,349,339,wha what are you gonna like,car truck,,child,child,,,
A40,217,350,,,350,340,what are you gonna like,car truck,,truck,child,,truck,
A40,218,354,,353,353.5,343.5,do you want the car,car truck,car,car,child car,,,
A40,219,,354,355,354.5,344.5,look,car truck,,car,child car,,car,
A40,220,357,,356,356.5,346.5,here it comes,car truck,car,car,child car,,car,
A40,221,357,356,357,357,347,here it comes,car truck,car,car,child car,,car,
A40,222,,,362,362,352,oooo,car truck,,car,child car,,car,car
A40,223,,,362,362,352.5,oooo,car truck,,car,child car,,car,car
A40,224,,363,363,363,353,oh,car truck,,car,child car,,,
A40,225,366,,365,365.5,355.5,red car,car truck,car,car,child car,,car,car
A40,226,367,306,,336.5,356,theres a red car,car truck,car,child,child car,,car,car
A40,227,,368,368,368,358,look at that red car,car truck,car,child,child car,,car,car
A40,228,369,369,,369,359,are you gonna eat that up,car truck,car,child,child,,car,car
A40,229,371,371,370,371,361,is that something you can put in your mouth,car truck,car,child,child,,,car
A40,230,374,374,,374,364,yeah youre gonna eat that up,car truck,car,child,child,,,car
A40,231,375,,375,375,365,yeah,car truck,,child,child,,,car
A40,232,378,377,,377.5,367.5,anything you can put in your mouth huh,car truck,,child,child,,car,car
A40,233,,379,379,379,369,yes,car truck,,child,child,,,car
A40,234,382,381,,381.5,371.5,anything you can put in your mouth,car truck,,child,child,,,car
A40,235,382,,,382,372,yeah,car truck,,child,child,,,car
A40,236,,386,387,386.5,376.5,look,car truck,,child,child,,,car
A40,237,387,387,388,387,377,look,car truck,,car,child,,,car
A40,238,389,388,388,388,378,shall we see,car truck,,car,child car,,,car
A40,239,389,389,389,389,379,whoom,car truck,,car,child car,,,
A40,240,390,,390,390,380,vroom,car truck,,car,child car,,,
A40,241,391,390,391,391,381,vroom,car truck,,car,child car,,,
A40,242,392,,,392,382,what about this,car truck,truck,truck,child truck,,truck,
A40,243,393,393,393,393,383,here comes the truck,car truck,truck,truck,child truck,,truck,
A40,244,395,,,395,385,here comes the green truck,car truck,truck,truck,child truck,,truck,
A40,245,396,396,396,396,386,here it goes,car truck,truck,truck,child truck,,truck,
A40,246,398,,397,397.5,387.5,here it goes,car truck,truck,truck,child truck,,truck,truck
A40,247,396,402,402,402,392,green truck,car truck,truck,truck,child,,truck,truck
A40,248,,405,405,405,395,here try this,car truck,,truck,child,,truck,
A40,249,408,,407,407.5,397.5,lets sit up,car truck,,truck,child,,truck,
A40,250,421,407,409,408,398,see if you like that better,car truck,,truck,,,truck,
A40,251,424,,424,424,414,youve got the bribe on tape,car truck,,,child,,truck,truck
A40,252,,427,427,427,417,whats this,car truck,truck,truck,,,,
A40,253,429,,428,428.5,418.5,whats this,car truck,truck,truck,truck,,truck,
A40,254,,430,430,430,420,look at the green truck,car truck,truck,truck,truck,,car,car
A40,255,,432,432,432,422,ooo car,car truck,car,car,,,car,car
A40,256,434,434,,434,424,does the car go fast,car truck,car,car,,,,car
A40,257,,436,436,436,426,does the car go fast,car truck,car,car,,,car,car
A40,258,,439,439,439,429,does the car go fast,car truck,car,car,,,,car
A40,259,441,441,441,441,431,huh,car truck,,car,,,,car
A40,260,444,,,444,434,does the car go fast,car truck,car,child,truck,,truck,car
A40,261,450,,450,450,440,is that a big truck,car truck,truck,child,,,,
A40,262,452,452,452,452,442,is that a big truck,car truck,truck,truck,,,,
A40,263,,453,453,453,443,look at the wheels,car truck,truck,truck,truck,,truck,car
A40,264,455,,,455,445,look at the wheels,car truck,truck,truck,truck,,car,car
A40,265,461,461,,461,451,oh,car truck,,car,car,,,
A40,266,,,463,463,453,look at that,car truck,car,car,car,,car,
A40,267,,463,464,463.5,453.5,look at the red,car truck,,car,,,car,
A40,268,465,,,465,455,look at the red car,car truck,car,child,,,car,
A40,269,,,465,465,455.5,vroom,car truck,,car,car,,car,
A40,270,468,467,467,467,457,vroom,car truck,,car,car,,car,
A40,271,469,468,,468.5,458.5,vroom,car truck,,car,car,,car,
A40,272,472,,,472,462,there it goes,car truck,car,child,car,,car,
A40,273,473,473,,473,463,there it goes,car truck,car,child,,,car,
A40,274,474,474,,474,464,zekes turn,car truck,,child,,,car,
A40,275,,,475,475,465,zekes turn,car truck,,child,,,car,car
A40,276,483,483,,483,473,where wheres the car,car truck,car,child,,,,
A40,277,485,,484,484.5,474.5,where whered you put the car,car truck,car,child,,,,
A40,278,487,,,487,477,whered you put the car,car truck,car,child,,,car,
A40,279,488,488,488,488,478,there it is,car truck,car,child,,,car,
A40,280,491,491,490,491,481,oh there it is zeke,car truck,car,car,,,car,car
A40,281,494,,,494,484,oh look at the wheel go,car truck,car,car,,,car,car
A40,282,,,,495,485,look at the wheel go,car truck,car,car,car,,car,
A40,283,,497,496,496.5,486.5,wow,car truck,,car,,,car,
A40,284,498,,498,498,488,look at the wheel,car truck,car,car,car,,car,
A40,285,502,501,501,501,491,oooo,car truck,,car,,,car,
A40,286,503,,,503,493,look at that wheel go,car truck,car,car,car,,car,
A40,287,505,,,505,495,can you see that,car truck,,child,,,car,
A40,288,,506,506,506,496,can you see the wheel go,car truck,car,child,car,,car,
A40,289,512,511,511,511,501,yeah,car truck,,child,,,car,car
A40,290,,,514,514,504,your turn,car truck,,child,,,,car
A40,291,,,516,516,506,here comes the truck,car truck,truck,truck,truck,,truck,car
A40,292,,,518,518,508,here it,car truck,,child,truck,,car,car
A40,293,523,523,,523,513,oh eat that up,car truck,car,child,,,car,car
A40,294,525,525,525,525,515,what are you doing,car truck,,child,,,,car
A40,295,,,,526,516,thats too big for your mouth,car truck,car,child,,car,,car
A40,296,529,529,528,529,519,thats too big for your mouth,car truck,car,child,,car,,car
A40,297,,,,531,521,your mouth isnt that big,car truck,,child,car,,,
A40,298,534,,,534,524,look,car truck,,truck,truck,,car,
A40,299,,534,534,534,524.5,here comes the truck,car truck,truck,truck,truck,,car,
A40,300,536,536,536,536,526,here comes the truck,car truck,truck,child,truck,,car,car
A40,301,538,538,538,538,528,here we go,car truck,,child,truck,,car,car
A40,302,,,,545,535,oh,car truck,,child,,,truck,
A40,303,546,546,,546,536,here it comes,car truck,truck,child,truck,,truck,
A40,304,548,548,,548,538,big truck come,car truck,truck,child,,,truck,truck
A40,305,554,553,553,553,543,now thats too big for your mouth too,car truck,truck,truck,,,truck,truck
A40,306,555,554,554,554,544,oh look,car truck,,truck,,truck,truck,car
A40,307,,555,555,555,545,theres some wheels,car truck,truck,truck,,truck,truck,car
A40,308,556,556,556,556,546,look,car truck,,truck,,truck,truck,car
A40,309,,557,557,557,547,theres some wheels,car truck,truck,truck,,truck,truck,car
A40,310,565,565,565,565,555,do you want them both,car truck,car truck,child,,,car,truck
A40,311,,566,566,566,556,are you gonna horde them,car truck,car truck,child,,,car,truck
A40,312,568,,567,567.5,557.5,do you want them both,car truck,car truck,child,,,car,truck
A40,313,578,577,577,577,567,does it look so good to eat,car truck,truck,child,,,car,truck
A40,314,,579,579,579,569,so good to eat,car truck,,child,,,car,truck
A40,315,590,590,590,590,580,do you like the car,car truck,car,child,,,,
A40,316,,591,,591,581,do you like the car,car truck,car,child,,,,
A40,317,593,593,593,593,583,wheres the car,car truck,car,child,,,,
A40,318,595,,594,594.5,584.5,wheres the car,car truck,car,child,,,,
A40,319,,,596,596,586,uh huh,car truck,,child,,,,
A40,320,,,,598,588,wheres the car,car truck,car,child,,,,
A40,321,,599,599,599,589,wheres the car,car truck,car,child,,,,
A40,322,602,,,602,592,i found it,car truck,car,car,car,,,
A40,323,603,603,603,603,593,i found it,car truck,car,child,car,,,
A40,324,,603,,603,593.5,here it comes,car truck,car,child,car,,truck,
A40,325,605,605,605,605,595,here it comes,car truck,car,child,car,,truck,
A40,326,608,,607,607.5,597.5,here comes the car,car truck,car,child,car,,truck,truck
A40,327,616,616,,616,606,oh look at the bear,car truck,truck,truck,car,truck,truck,truck
A40,328,,,621,621,611,do you have the truck,car truck,truck,truck,car truck,,truck,
A40,329,623,,,623,613,do you have the truck,car truck,truck,truck,car truck,,truck,
A40,330,,,,624,614,shall we see,car truck,,car,car truck,,car truck,
A40,331,625,,,625,615,here they come,car truck,car truck,child,car truck,,car truck,
A40,332,,,626,626,616,here they come,car truck,car truck,child,car truck,,car truck,
A40,333,,630,630,630,620,gotcha,car truck,,child,car truck,,car truck,
A40,334,,,,634,624,gotcha,car truck,,child,car truck,,car truck,
A40,335,637,636,,636.5,626.5,here it comes,car truck,car,child,car,,car,
A40,336,,,639,639,629,gotcha,car truck,,child,car,,car,
A40,337,642,642,,642,632,here it comes,car truck,car,car,car,,car,
A40,338,643,643,,643,633,vroom,car truck,,car,car,,car,
A40,339,,644,644,644,634,vroom,car truck,,car,car,,car,
A40,340,646,,,646,636,vroom,car truck,,car,car,,car,
A40,341,,647,,647,637,gotcha,car truck,,car,,,car,car
A40,342,648,647,647,647,637.5,oh you got it,car truck,car,child,,,car,car
A40,343,,649,649,649,639,oh you got it,car truck,car,child,,,car,car
A40,344,653,652,652,652,642,weeeee,car truck,,car,car,,car,car
A40,345,,,654,654,644,weeeee,car truck,,car,,,car,car
A40,346,,,659,659,649,look,car truck,,truck,truck,,,car
A40,347,661,661,660,661,651,beep beep,car truck,,child,truck,,,car
A40,348,662,662,,662,652,beep beep,car truck,,child,truck,,,car
A40,349,663,663,663,663,653,wheres the truck,car truck,truck,child,truck,,,car
A40,350,,665,665,665,655,thats,car truck,,child,truck,,,car
A40,351,666,,666,666,656,heres the truck,car truck,truck,child,truck,,,
A40,352,,667,667,667,657,beep beep,car truck,,child,truck,,,
A40,353,,,668,668,658,beep beep,car truck,,child,truck,,,
A40,354,670,670,669,670,660,im gonna get you,car truck,,child,truck,,car,
A40,355,,678,,678,668,do you like that car,car truck,car,child,,,car,car
A40,356,680,,,680,670,do you like that car,car truck,car,child,,,car,car
A40,357,683,683,,683,673,do you like that car,car truck,car,child,,,car,car
A40,358,690,690,690,690,680,do you like that car,car truck,car,child,,,,
A40,359,693,,,693,683,look at the wheel,car truck,car,car,car,,car,
A40,360,694,694,,694,684,whoooo,car truck,,car,car,,car,
A40,361,696,,696,696,686,can you hear that,car truck,,car,car,,car,
A40,362,697,697,697,697,687,can you hear that,car truck,,car,car,,car,
A40,363,,698,698,698,688,its going fast,car truck,car,car,car,,car,
A40,364,700,700,706,700,690,oh going fast,car truck,,car,,,car,
A40,365,708,708,,708,698,yeah,car truck,,car,,,car,car
A40,366,712,,,712,702,can you hear that,car truck,,car,,,,
A40,367,,718,718,718,708,wow,car truck,,car,,,car,
A40,368,720,,,720,710,wow,car truck,,car,,,car,
A40,369,724,,723,723.5,713.5,oh look the door opens,car truck,car,car,car,,car,
A40,370,,725,725,725,715,the door opens,car truck,car,car,,,car,
A40,371,,,727,727,717,oh does this one open too,car truck,car,car,car,,car,
A40,372,,729,729,729,719,oh now,car truck,,car,car,,car,
A40,373,730,,730,730,720,look how funny that car looks,car truck,car,child,,,car,
A40,374,733,734,732,733.5,723.5,look how funny that car looks,car truck,car,child,,,car,car
A40,375,737,737,,737,727,you dont care,car truck,,child,,,car,
A40,376,738,738,738,738,728,here it comes,car truck,car,car,car,,car,
A40,377,739,619,,679,728.5,vroom,car truck,,car,car,,car,
A40,378,,740,740,740,730,vroom,car truck,,child,car,,car,
A40,379,,,741,741,731,vroom,car truck,,child,car,,car,
A40,380,743,623,,683,732,vroom,car truck,,child,car,,car,
A40,381,745,745,745,745,735,got it,car truck,car,child,,,car,car
A40,382,746,746,746,746,736,got it,car truck,car,child,,,,car
A40,383,749,,,749,739,okay here comes the truck,car truck,truck,truck,truck,,truck,
A40,384,,750,,750,740,beep beep,car truck,,truck,truck,,truck,
A40,385,,752,752,752,742,beep beep,car truck,,child,truck,,truck,
