video,utt.num,time.coder1,time.coder2,time.coder3,time.agg,time.agg.adj,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A39,61,241,240,242,241.5,240.5,whos that pretty lady,car truck,,child,,,,truck
A39,62,260,259,260,260,259,shes flirting,car truck,,child,,,,truck
A39,63,264,263,264,264,263,are you flirting with that lady,car truck,,child,truck,,,truck
A39,64,265,265,265,265,264,yeah,car truck,,child,truck,,
A39,65,266,266,266,266,265,is she more interesting than the toys,car truck,car truck,child,truck,,truck
A39,66,268,267,268,268,267,is she more inter,car truck,,child,truck,,truck
A39,67,269,268,269,269,268,gotta get that truck,car truck,truck,child,truck,,truck
A39,68,270,269,271,270.5,269.5,get that truck,car truck,truck,truck,,,truck
A39,69,271,271,273,271,270,get that truck,car truck,truck,truck,,,truck
A39,70,272,276,274,275,274,can you get that truck,car truck,truck,truck,,,truck
A39,71,274,279,275,274.5,273.5,hmm,car truck,,truck,,,truck
A39,72,277,280,277,277,276,can you get that truck,car truck,truck,truck,,,truck
A39,73,281,281,282,281,280,are you tired of those toys,,car truck,child,child,,mom
A39,74,283,282,283,283,282,are you tired of those toys,,car truck,child,child,,mom
A39,75,284,283,284,284,283,huh,,,child,child,,mom
A39,76,285,284,285,285,284,you want something else,car truck,,child,child,,mom
A39,77,286,285,286,286,285,want something else,car truck,,child,child,,mom
A39,78,289,287,288,288.5,287.5,what do you think,car truck,,child,child,,
A39,79,292,288,292,292,291,look at that,dog pig,dog pig,dog pig,child,,dog pig
A39,80,293,291,298,292,291,look at that,dog pig,dog pig,dog pig,child,,dog pig
A39,81,300,292,301,300.5,299.5,is that a doggie,dog pig,dog pig,child,,,dog
A39,82,301,300,302,301.5,300.5,is that a doggie,dog pig,dog pig,child,,,dog
A39,83,302,301,303,302.5,301.5,woof woof woof,dog pig,,child,dog,,dog
A39,84,304,303,304,304,303,woof woof,dog pig,,child,dog,,dog
A39,85,305,303,305,305,304,tst tst tst tst,dog pig,,child,dog,,dog
A39,86,306,305,307,306.5,305.5,tst tst tst tst tst,dog pig,,child,dog,,dog
A39,87,308,307,308,308,307,mhmm,dog pig,,child,dog,,dog
A39,88,309,308,309,309,308,tst tst tst tst tst,dog pig,,child,dog,,dog
A39,89,311,310,325,310.5,309.5,tst tst tnt tst tst tst,dog pig,,child,dog,,dog
A39,90,320,320,321,320,319,do you have to wash these things each time you do a study,dog pig,dog pig,dog,dog,,dog
A39,91,325,325,326,325,324,look at the piggy,dog pig,pig,pig,pig,,dog
A39,92,326,326,327,326,325,heres the piggy,dog pig,pig,pig,pig,,pig
A39,93,328,328,329,328,327,oh this ones a puppet,dog pig,pig,pig,pig,,pig
A39,94,330,329,330,330,329,look at there,dog pig,,pig,pig,,pig
A39,95,331,330,331,331,330,hi brynie,dog pig,,child,pig,,pig
A39,96,332,331,333,332.5,331.5,hi,dog pig,,child,pig,,pig,
A39,97,333,332,333,333,332,and he squeaks,dog pig,pig,pig,pig,,pig,
A39,98,335,335,336,335,334,how did i do that,dog pig,,pig,pig,,pig,
A39,99,338,337,339,338.5,337.5,hi brynie,dog pig,,child,pig,,pig,
A39,100,339,338,339,339,338,hi,dog pig,,child,pig,,pig,
A39,101,341,340,341,341,340,tst tst tst tst,dog pig,,child,pig,,pig,
A39,102,342,344,342,342,341,tst,dog pig,,child,pig,,pig,
A39,103,349,346,350,349.5,348.5,you got it,dog pig,pig,child,,,pig,pig
A39,104,351,348,351,351,350,you got it,dog pig,pig,child,,,pig,pig
A39,105,355,353,367,354,353,tst,dog pig,,child,pig,,pig,
A39,106,369,368,368,368,367,da da da da na na na,dog pig,,child,pig,,pig,
A39,107,371,371,371,371,370,a da da da da da na na na na,dog pig,,child,pig,,pig,
A39,108,374,373,374,374,373,its got a squeaker in it,dog pig,pig,child,pig,,pig,
A39,109,375,374,375,375,374,oh there there it is,dog pig,pig,child,pig,,pig,
A39,110,389,389,389,389,388,a da da da,dog pig,,child,pig,,pig,
A39,111,390,388,390,390,389,a num num num,dog pig,,child,pig,,,
A39,112,392,391,392,392,391,a num num num,dog pig,,child,pig,,pig
A39,113,394,393,394,394,393,oh you made it squeak,dog pig,pig,child,pig,,pig
A39,114,395,394,395,395,394,you made it squeak,dog pig,pig,child,pig,,pig
A39,115,397,396,398,397.5,396.5,a bum bum vrrooom,dog pig,,child,pig,,pig
A39,116,408,408,408,408,407,what a ham,dog pig,,,,,pig
A39,117,411,410,409,410.5,409.5,what a ham,dog pig,,child,child,,
A39,118,412,412,413,412,411,what a ham you are,dog pig,,child,dog,,
A39,119,414,414,414,414,413,heres the doggie,dog pig,dog pig,child,dog,,dog
A39,120,415,415,415,415,414,a woo woo woo,dog pig,,child,dog,,dog
A39,121,417,416,416,416,415,mmmm moo moo moo,dog pig,,child,dog,,dog
A39,122,419,418,419,419,418,mmm moo moo moo,dog pig,,child,dog,,dog
A39,123,433,430,433,433,432,what is it,dog pig,,child,pig,,pig
A39,124,436,435,437,436.5,435.5,you like that squeaker,dog pig,pig,child,pig,,pig
A39,125,438,437,439,438.5,437.5,you like that squeaker,dog pig,pig,child,pig,,pig
A39,126,463,462,463,463,462,you gonna get those toys,dog pig,dog pig,child,,,
A39,127,464,463,464,464,463,here,dog pig,,child,child,,
A39,128,466,464,465,465.5,464.5,try it this way,,,child,child,,,
A39,129,469,468,469,469,468,here it comes,pig,pig,child,pig,,pig,
A39,130,470,469,471,470.5,469.5,here it comes,pig,pig,child,pig,,pig,
A39,131,471,475,471,471,470,ohhhh,pig,,child,pig,,pig,
A39,132,472,477,477,477,476,want that one,dog,dog pig,child,dog,,dog,
A39,133,478,478,479,478,477,want the doggie,dog,dog pig,child,dog,,dog,
A39,134,480,480,481,480,479,yes,dog,,child,,,dog,dog
A39,135,486,485,486,486,485,you like how that one feels huh,dog,dog pig,child,,,dog,dog
A39,136,488,487,487,487,486,you like that one,dog,dog pig,child,dog,,dog,
A39,137,490,489,490,490,489,there it is,dog,dog pig,child,dog,,dog,dog
A39,138,503,502,503,503,502,the best toys of all is people,dog,,child,,,,dog
A39,139,509,508,509,509,508,what a what a what a what a what,dog pig,,child,child,,dog,dog
A39,140,511,510,512,511.5,510.5,what a what a what a what a what a what,dog pig,,child,child,,dog,dog
A39,141,512,512,513,512,511,where are you going,dog pig,,child,child,,dog,dog
A39,142,513,514,514,514,513,where are you going,dog pig,,child,child,,dog,dog
A39,143,514,515,515,515,514,hmm,dog pig,,child,child,,dog,dog
A39,144,515,517,517,517,516,where are you going,dog pig,,child,child,,dog,dog
A39,145,516,520,518,519,518,what a what a what a what a what a what,dog pig,,child,child,,dog,dog
A39,146,527,526,528,527.5,526.5,can you hear your sister,dog,,child,dog,,dog,
A39,147,528,528,529,528,527,ha ha ha,dog,,child,dog,,dog,
A39,148,530,529,530,530,529,ha ha ha ha,dog,,child,dog,,dog,
A39,149,532,531,532,532,531,ha ha ha ha,dog,,child,,,dog,dog
A39,150,534,533,534,534,533,ha ha ha ha ha,dog,,child,dog,,dog,dog
A39,151,536,535,536,536,535,ha ha ha ha ha,dog,,child,dog,,dog,dog
A39,152,539,538,539,539,538,ha ha ha ha ha,dog,,child,dog,,dog,dog
A39,153,541,540,541,541,540,ha ha ha ha,dog,,child,dog,,dog,dog
A39,154,548,547,549,548.5,547.5,wheres the doggie,dog,dog,child,dog,,dog,dog
A39,155,549,548,550,549.5,548.5,ha ha ha,dog,,child,dog,,dog,dog
A39,156,569,567,569,569,568,oh,dog,,child,,,,
A39,157,570,569,570,570,569,oh oh,dog,,child,,,,
A39,158,571,570,571,571,570,where is it,dog,dog,child,dog,,,
A39,159,572,571,572,572,571,where is it,dog,dog,child,dog,,,
A39,160,573,572,573,573,572,peekaboo,dog,,child,dog,,dog,
A39,161,576,574,576,576,575,peekaboo,dog,,child,dog,,dog,
A39,162,578,217,578,578,577,ah,dog,,child,dog,,,
A39,163,579,218,579,579,578,peekaboo,dog,,child,dog,,dog,
A39,164,580,580,581,580,579,is that funny,dog,,child,dog,,,
A39,165,581,581,582,581,580,peekaboo,dog,,child,dog,,dog,
A39,166,584,583,584,584,583,peekaboo,dog,,child,dog,,dog,
A39,167,585,585,586,585,584,ah,dog,,child,dog,,,
A39,168,587,586,589,586.5,585.5,peekaboo,dog,,child,dog,,dog,
A39,169,593,592,593,593,592,peekaboo,dog,,child,dog,,dog,
A39,170,602,601,603,602.5,601.5,peekaboo,dog,,child,,,dog,dog
A39,171,604,603,604,604,603,are you gonna get the doggie,dog,dog,child,dog,,dog,
A39,172,605,604,605,605,604,can you get him,dog,dog,child,dog,,dog,
A39,173,606,605,607,606.5,605.5,get the doggie,dog,dog,child,dog,,dog,
A39,174,607,606,608,607.5,606.5,get that doggie,dog,dog,child,dog,,dog,
A39,175,608,608,609,608,607,get that doggie,dog,dog,child,dog,,dog,
A39,176,613,612,613,613,612,where are you going,dog,,child,dog,,dog
A39,177,614,614,615,614,613,hmm,dog,,child,child dog,,
A39,178,615,,616,615.5,614.5,where are you going,dog,,child,child dog,,
