video,utt.num,time.coder1,time.coder2,time.coder3,time.agg,time.agg.adj,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A26,1,,9,9,9,0,sammy look at this,dog pig,dog,child,dog,,dog,
A26,2,,11,11,11,2,whats this,dog pig,dog,child,dog,,dog,
A26,3,14,13,14,14,5,whats this,dog pig,dog,child,dog,,dog,
A26,4,17,16,15,16.5,7.5,this what,dog pig,dog,child,dog,,dog,
A26,5,18,18,18,18,9,what is this,dog pig,dog,child,child dog,,dog,
A26,6,20,20,20,20,11,is this a doggy,dog pig,dog,child,child dog,,,
A26,7,22,21,22,22,13,what does the doggy say,dog pig,dog,child,child dog,,dog,
A26,8,,24,24,24,15,what does the doggy say,dog pig,dog,child,child dog,,dog,
A26,9,,26,26,26,17,woof woof,dog pig,,child,child dog,,dog,
A26,10,,28,28,28,19,its a little doggy,dog pig,dog,child,child,,dog,dog
A26,11,30,30,30,30,21,nice doggy,dog pig,dog,child,child,,,dog
A26,12,32,32,32,32,23,oh and whats this,dog pig,pig,pig,child pig,,pig,dog
A26,13,34,34,34,34,25,oh this is the piggy,dog pig,pig,child,child pig,,pig,dog
A26,14,36,36,36,36,27,piggy,dog pig,pig,child,child pig,,pig,dog
A26,15,,37,38,37.5,28.5,piggy says oink oink  oink,dog pig,pig,child,child pig,,,dog
A26,16,42,39,41,41.5,32.5,oink oink,dog pig,,child,pig,,pig,dog
A26,17,,47,47,47,38,come here,dog,,child,pig,,,dog
A26,18,,48,48,48,39,come here honey,dog,,child,pig,,,dog
A26,19,,50,50,50,41,sam,dog,,child,pig,,,dog
A26,20,54,53,53,53,44,sammy,dog,,child,pig,,,dog
A26,21,56,56,56,56,47,samantha you want to see the piggy,dog,pig,child,pig,,pig,dog
A26,22,,57,58,57.5,48.5,look at the piggy,dog pig,pig,child,pig,,pig,dog
A26,23,,58,59,58.5,49.5,oink oink oink oink,dog pig,,child,pig,,pig,dog
A26,24,,69,70,69.5,60.5,yes thats a nice pig,dog pig,pig,child,pig,,,dog
A26,25,73,73,73,73,64,whats your doggy say,dog pig,dog,dog,pig,dog,,dog
A26,26,,74,74,74,65,oh yes thats very interesting too,dog pig,,dog,dog,,,dog
A26,27,78,77,77,77,68,look at the doggy whats the doggy say,dog pig,dog,child,dog,,dog,dog
A26,28,,82,81,81.5,72.5,oh thats so interesting,dog pig,,child,,,,dog
A26,29,84,84,83,84,75,thank you sam,dog pig,,,,,,dog
A26,30,,85,85,85,76,Ill put that right here ill hide it okay,dog pig,,child,,,,dog
A26,31,,89,89,89,80,yes i put it under the rug,dog,,child,,,,dog
A26,32,99,92,92,92,83,oh you going to put the doggy down,dog,dog,child,dog,,dog,
A26,33,,94,95,94.5,85.5,the doggys gonna look for the piggy,dog,dog pig,child,dog,,dog,
A26,34,97,97,96,97,88,oh im going to go find the piggy,dog pig,pig,child,dog,,dog,
A26,35,,99,99,99,90,ooooo hi mister pig,dog pig,pig,child,dog,,dog,
A26,36,102,102,101,102,93,hi mister pig,dog pig,pig,child,dog,,dog,
A26,37,,105,105,105,96,yeah,dog pig,,child,dog,,dog,
A26,38,107,107,108,107,98,wheres the doggys eyes,dog pig,dog,child,dog,,,
A26,39,,109,110,109.5,100.5,can you see the doggys eyes,dog pig,dog,child,dog,,,
A26,40,111,111,111,111,102,sam,dog pig,,child,dog,,,
A26,41,,112,113,112.5,103.5,wheres the doggys eyes,dog pig,dog,dog,dog,,dog,dog
A26,42,115,114,114,114,105,yeah theyre right there,dog pig,dog,child,dog,,dog,
A26,43,,116,116,116,107,do you see his ears,dog pig,dog,child,dog,,dog,
A26,44,,118,119,118.5,109.5,does he have big ears,dog pig,dog,dog,dog,,dog,
A26,45,,121,121,121,112,thats his yes youre right,dog pig,,child,dog,,dog,
A26,46,,122,122,122,113,and where are his ears,dog pig,dog,dog,dog,,dog,
A26,47,,124,124,124,115,thats his nose,dog pig,dog,dog,dog,,dog,dog
A26,48,128,128,128,128,119,nose thats right,dog pig,dog,child,dog,,,
A26,49,130,130,130,130,121,and where are his big ears does he have big ears,dog pig,dog,dog,dog,,dog,
A26,50,133,133,133,133,124,where,dog pig,,dog,dog,,dog,dog
A26,51,134,134,134,134,125,do you see his ears,dog pig,dog,dog,dog,,dog,dog
A26,52,148,138,138,138,129,and theres his tail,dog pig,dog,dog,dog,,dog,
A26,53,140,141,139,140.5,131.5,look at the tail,dog pig,dog,dog,dog,,dog,
A26,54,,142,142,142,133,there are his ears,dog pig,dog,dog,dog child,,dog,
A26,55,,144,145,144.5,135.5,where are samanthas ears,dog pig,,child,dog child,,dog,
A26,56,148,148,147,148,139,thats the doggys ears,dog pig,dog,child,child,,dog,dog
A26,57,,149,150,149.5,140.5,where are your ears,dog pig,,child,child,,dog,
A26,58,152,151,152,152,143,huh,dog pig,,child,child,,dog,
A26,59,158,158,157,158,149,doggy yeah,dog pig,dog,pig,pig,,dog,
A26,60,159,159,158,159,150,oh here comes mister pig,dog pig,pig,pig,pig,,pig,
A26,61,161,161,161,161,152,the piggy has a funny nose doesnt he,dog pig,pig,pig,pig,,pig,pig
A26,62,,164,164,164,155,yeah,dog pig,,pig,pig,,pig,pig
A26,63,,166,165,165.5,156.5,yeah,dog pig,,child,pig,,pig,
A26,64,,168,169,168.5,159.5,hes got funny ears too,dog pig,pig,pig,pig,,pig,pig
A26,65,171,171,170,171,162,oh did he make a noise,dog pig,pig,pig,pig,,pig,
A26,66,173,173,173,173,164,oh hes a puppet,dog pig,pig,pig,pig,,pig,
A26,67,,174,174,174,165,look it this piggy talks,dog pig,pig,child,pig,,,
A26,68,,176,176,176,167,hi sam,dog pig,,child,pig,,pig,
A26,69,,177,178,177.5,168.5,hi sam,dog pig,,child,pig,,pig,
A26,70,,180,181,180.5,171.5,haaaa oh hes magic,dog pig,pig,pig,pig,,pig,pig
A26,71,183,183,183,183,174,ohhhh you want to take him off,dog pig,pig,pig,pig,,,pig
A26,72,,186,185,185.5,176.5,oh you want to put your hand in,dog pig,,pig,pig,,pig,pig
A26,73,,188,188,188,179,you say hi mommy hi,dog pig,,pig,,,pig,pig
A26,74,,191,191,191,182,ohhh,dog pig,,pig,pig,,pig,
A26,75,,200,201,200.5,191.5,is the pig sleeping,dog pig,pig,pig,,,pig,
A26,76,,204,204,204,195,oh he goes boom,dog pig,pig,child,,,pig,
A26,77,,210,211,210.5,201.5,is he running away,dog pig,pig,pig,dog,,pig,
A26,78,224,224,224,224,215,oh he talks,dog pig,pig,child,pig,,pig,
A26,79,226,226,185,226,217,oink oink oink oink,dog pig,,pig,pig child,,pig,pig
A26,80,,232,232,232,223,you have to squeeze it right here look,dog pig,pig,child,pig child,,pig,pig
A26,81,239,238,239,239,230,hi sam,dog pig,,child,pig,,pig,pig
A26,82,,246,247,246.5,237.5,oh the piggy fell down,dog pig,pig,pig,,,pig,
A26,83,251,251,250,251,242,did he bump his head,dog pig,pig,child,,,dog,pig
A26,84,253,253,253,253,244,did the piggy bump his head,dog pig,pig,child,pig,,dog,
A26,85,262,262,261,262,253,oink oink oink,dog pig,,pig,pig,,pig,pig
A26,86,,264,264,264,255,youre tickling the pig,dog pig,pig,child,pig,,pig,pig
A26,87,,267,267,267,258,see hes wiggling his nose at you,dog pig,pig,child,pig,,pig,pig
A26,88,272,271,271,271,262,yeah,dog pig,,child,pig child,,,
